POPULATION,COUNTYFIPS,LATITUDE,LONGITUDE,NAME,ADDRESS,CITY,STATE,COUNTY,ZIP,TELEPHONE,TYPE,STATUS,SOURCE,WEBSITE,OWNER,TOTAL_BEDS_IN_COUNTY,MARKET_SHARE,PROVIDERNUMBER,TOTAL_HOSPITAL_BEDS,ICU_HOSPITAL_BEDS,CONFIRMED_CASES_STATE,DEATHS_STATE,RECOVERED_STATE,COUNTY_CASES,PATIENTS
935764,47157,35.06706746,-89.93115119,DELTA MEDICAL CENTER,3000 GETWELL ROAD,MEMPHIS,TN,SHELBY,38118,(901) 369-8100,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.deltamedcenter.com,PROPRIETARY,3865.0,0.05769728331177232,,223.0,,79.0,0.0,0.0,4,0.23078913324708927
935764,47157,35.20699205,-89.80058276,SAINT FRANCIS HOSPITAL BARTLETT,2986 KATE BOND RD,BARTLETT,TN,SHELBY,38133,(901) 820-7050,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.saintfrancisbartlett.com/en-US/Pages/default.aspx,PROPRIETARY,3865.0,0.050711513583441135,,196.0,,79.0,0.0,0.0,4,0.20284605433376454
935764,47157,35.12952196,-89.86155885,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,SHELBY,38120,(901) 226-5000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.baptistonline.org/memphis/,NON-PROFIT,3865.0,0.23984476067270374,440048.0,927.0,59.0,79.0,0.0,0.0,4,0.959379042690815
935764,47157,35.09820503,-89.86487519,SAINT FRANCIS HOSPITAL MEMPHIS,5959 PARK AVE,MEMPHIS,TN,SHELBY,38119,(901) 765-1000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.saintfrancishosp.com/en-US/Pages/default.aspx,NON-PROFIT,3865.0,0.1239327296248383,,479.0,,79.0,0.0,0.0,4,0.4957309184993532
157668,47163,36.55080903,-82.51427614,INDIAN PATH MEDICAL CENTER,2000 BROOKSIDE DRIVE,KINGSPORT,TN,SULLIVAN,37660,(423) 857-7000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.msha.com,NON-PROFIT,1092.0,0.21886446886446886,440176.0,239.0,14.0,79.0,0.0,0.0,1,0.21886446886446886
157668,47163,36.58551645,-82.25692327,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,1 MEDICAL PARK BOULEVARD,BRISTOL,TN,SULLIVAN,37620,(423) 844-1121,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.wellmont.org,NON-PROFIT,1092.0,0.31868131868131866,440012.0,348.0,42.0,79.0,0.0,0.0,1,0.31868131868131866
157668,47163,36.55410317,-82.55460725,WELLMONT-HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,SULLIVAN,37660,(423) 224-4000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.wellmont.org,NON-PROFIT,1092.0,0.4624542124542125,,505.0,,79.0,0.0,0.0,1,0.4624542124542125
187149,47165,36.39001409,-86.43409583,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,TN,SUMNER,37066,(615) 452-4210,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.mysumnermedical.com,PROPRIETARY,441.0,0.3287981859410431,440003.0,145.0,18.0,79.0,0.0,0.0,3,0.9863945578231292
187149,47165,36.55729151,-86.51161996,TRISTAR PORTLAND MEDICAL PARK,105 RED BUD DR,PORTLAND,TN,SUMNER,37148,(615) 325-7301,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://tristarportlander.com/,NON-PROFIT,441.0,0.3356009070294785,,148.0,,79.0,0.0,0.0,3,1.0068027210884354
187149,47165,36.32481862,-86.62223383,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND ROAD,HENDERSONVILLE,TN,SUMNER,37075,(615) 338-1000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://tristarhendersonville.com/,PROPRIETARY,441.0,0.3356009070294785,440194.0,148.0,,79.0,0.0,0.0,3,1.0068027210884354
231729,47187,35.91616226,-86.81925004,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,WILLIAMSON,37067,(615) 435-5000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.williamsonmedicalcenter.org,GOVERNMENT - LOCAL,185.0,1.0,440029.0,185.0,28.0,79.0,0.0,0.0,30,30.0
140625,47189,36.22160565,-86.32762032,TENNOVA HEALTHCARE - LEBANON,1411 BADDOUR PARKWAY,LEBANON,TN,WILSON,37087,(615) 444-8262,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.tennovamiddle.com/locations/tennova-healthcare-lebanon,PROPRIETARY,245.0,1.0,,245.0,,79.0,0.0,0.0,1,1.0
355642,48027,31.07260368,-97.68292543,SETON MEDICAL CENTER HARKER HEIGHTS,850 WEST CENTRAL TEXAS EXPRESSWAY,HARKER HEIGHTS,TX,BELL,76548,(254) 680-6201,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://setonharkerheights.net/,NON-PROFIT,829.0,0.10012062726176116,670080.0,83.0,10.0,173.0,3.0,0.0,1,0.10012062726176116
355642,48027,31.07744745,-97.36344799,SCOTT & WHITE MEDICAL CENTER TEMPLE,2401 SOUTH 31ST STREET,TEMPLE,TX,BELL,76508,(254) 724-2111,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.sw.org/location/temple-hospital,NON-PROFIT,829.0,0.6924004825090471,,574.0,,173.0,3.0,0.0,1,0.6924004825090471
355642,48027,31.11344991,-97.80167081,METROPLEX HOSPITAL,2201 SOUTH CLEAR CREEK ROAD,KILLEEN,TX,BELL,76549,(254) 519-8165,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.mplex.org,NON-PROFIT,829.0,0.2074788902291918,450152.0,172.0,10.0,173.0,3.0,0.0,1,0.2074788902291918
1986049,48029,29.51519837,-98.53269609,NIX SPECIALTY HEALTH CENTER,4330 VANCE JACKSON,SAN ANTONIO,TX,BEXAR,78216,(210) 341-2633,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.nixhealth.com,PROPRIETARY,5722.0,0.016427822439706398,,94.0,,173.0,3.0,0.0,6,0.09856693463823839
1986049,48029,29.35353715,-98.54470772,SOUTHWEST GENERAL HOSPITAL,7400 BARLITE BOULEVARD,SAN ANTONIO,TX,BEXAR,78224,(210) 921-2000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.swgeneralhospital.com,PROPRIETARY,5722.0,0.057147850401957356,450697.0,327.0,18.0,173.0,3.0,0.0,6,0.34288710241174414
1986049,48029,29.53024011,-98.58975132,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,9522 HUEBNER ROAD,SAN ANTONIO,TX,BEXAR,78240,(210) 478-5400,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.fshsanantonio.com/,PROPRIETARY,5722.0,0.003495281370150297,670054.0,20.0,,173.0,3.0,0.0,6,0.02097168822090178
1986049,48029,29.61586221,-98.47443477,METHODIST STONE OAK HOSPITAL,1139 EAST SONTERRA BOULEVARD,SAN ANTONIO,TX,BEXAR,78258,(210) 638-2000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://sahealth.com/locations/methodiststoneoak/,PROPRIETARY,5722.0,0.02446696959105208,670055.0,140.0,28.0,173.0,3.0,0.0,6,0.1468018175463125
1986049,48029,29.48986399,-98.54757258,METHODIST TEXSAN HOSPITAL,6700 IH 10 WEST,SAN ANTONIO,TX,BEXAR,78201,(210) 736-8001,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://sahealth.com/locations/methodisttexsan/,PROPRIETARY,5722.0,0.02097168822090178,,120.0,,173.0,3.0,0.0,6,0.12583012932541068
1986049,48029,29.51254941,-98.57491087,ST LUKE'S BAPTIST HOSPITAL,7930 FLOYD CURL DR,SAN ANTONIO,TX,BEXAR,78229,(210) 297-5000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baptisthealthsystem.com/baptist-locations/st-luke's-baptist-hospital,NON-PROFIT,5722.0,0.04928346731911919,,282.0,,173.0,3.0,0.0,6,0.2957008039147151
1986049,48029,29.35182455,-98.53302117,BAPTIST EMERGENCY HOSPITAL - ZARZAMORA,7719 IH 35 SOUTH,SAN ANTONIO,TX,BEXAR,78224,(210) 572-2955,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baptistemergencyhospital.com/,PROPRIETARY,5722.0,0.0013981125480601187,,8.0,,173.0,3.0,0.0,6,0.008388675288360712
1986049,48029,29.42567199,-98.489416,NIX HEALTH CARE SYSTEM,414 NAVARRO STREET,SAN ANTONIO,TX,BEXAR,78205,(210) 271-1800,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.nixhealth.com,PROPRIETARY,5722.0,0.03635092624956309,450130.0,208.0,12.0,173.0,3.0,0.0,6,0.21810555749737853
1986049,48029,29.35335835,-98.54539199,PAM SPECIALTY HOSPITAL OF SAN ANTONIO,"7400 BARLITE BOULEVARD, 2ND  FLOOR",SAN ANTONIO,TX,BEXAR,78224,(210) 921-3550,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.warmsprings.org/our-facilities/hospitals/warm-springs-specialty-hospital-san-antonio/,PROPRIETARY,5722.0,0.004543865781195386,,26.0,,173.0,3.0,0.0,6,0.027263194687172317
1986049,48029,29.50580177,-98.47604764,CHRISTUS SANTA ROSA HOSPITAL - ALAMO HEIGHTS,"403 TREELINE PARK, BUILDING 1",SAN ANTONIO,TX,BEXAR,78209,(210) 294-8000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.christusalamoheights.com/,NON-PROFIT,5722.0,0.006291506466270535,,36.0,,173.0,3.0,0.0,6,0.03774903879762321
1986049,48029,29.44180343,-98.49098397,METROPOLITAN METHODIST HOSPITAL,1310 MCCULLOUGH AVE,SAN ANTONIO,TX,BEXAR,78212,(210) 757-2200,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://sahealth.com/locations/metropolitanmethodist/,PROPRIETARY,5722.0,0.06186648025166026,,354.0,,173.0,3.0,0.0,6,0.37119888150996155
1986049,48029,29.68086195,-98.45508857,BAPTIST EMERGENCY HOSPITAL - OVERLOOK,26515 NORTH US HIGHWAY 281,SAN ANTONIO,TX,BEXAR,72858,(210) 572-2911,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baptistemergencyhospital.com/,PROPRIETARY,5722.0,0.0013981125480601187,,8.0,,173.0,3.0,0.0,6,0.008388675288360712
1986049,48029,29.57078372,-98.64882103,BAPTIST EMERGENCY HOSPITAL - HAUSMAN,8230 NORTH 1604 WEST,SAN ANTONIO,TX,BEXAR,78249,(210) 572-8885,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baptistemergencyhospital.com/,PROPRIETARY,5722.0,0.0013981125480601187,,8.0,,173.0,3.0,0.0,6,0.008388675288360712
1986049,48029,29.50700957,-98.57833704,UNIVERSITY HOSPITAL,4502 MEDICAL DRIVE,SAN ANTONIO,TX,BEXAR,78229,(210) 358-4000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.universityhealthsystem.com/,GOVERNMENT - DISTRICT/AUTHORITY,5722.0,0.18070604683677036,110028.0,1034.0,141.0,173.0,3.0,0.0,6,1.084236281020622
1986049,48029,29.5082133,-98.57247759,METHODIST HOSPITAL,7700 FLOYD CURL DRIVE,SAN ANTONIO,TX,BEXAR,78229,(210) 575-4000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://sahealth.com/locations/methodist-hospital/index.dot,PROPRIETARY,5722.0,0.16305487591751136,280040.0,933.0,22.0,173.0,3.0,0.0,6,0.9783292555050682
1986049,48029,29.6203791,-98.49142829,NORTH CENTRAL BAPTIST HOSPITAL,520 MADISON OAK DR,SAN ANTONIO,TX,BEXAR,78258,(210) 297-4000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baptisthealthsystem.com/,NON-PROFIT,5722.0,0.07497378538972388,,429.0,,173.0,3.0,0.0,6,0.4498427123383433
1986049,48029,29.519596999999997,-98.42905798,NORTHEAST BAPTIST HOSPITAL,8811 VILLAGE DR,SAN ANTONIO,TX,BEXAR,78217,(210) 297-2000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baptisthealthsystem.com/baptist-locations/northeast-baptist-hospital,NON-PROFIT,5722.0,0.06483746941628801,,371.0,,173.0,3.0,0.0,6,0.3890248164977281
1986049,48029,29.46673399,-98.69591046,CHRISTUS SANTA ROSA HOSPITAL - WESTOVER HILLS,11212 STATE HIGHWAY 151,SAN ANTONIO,TX,BEXAR,78251,(210) 703-8000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.christussantarosa.org/WestoverHills,NON-PROFIT,5722.0,0.026214610276127228,,150.0,,173.0,3.0,0.0,6,0.15728766165676336
1986049,48029,29.43358894,-98.49264078,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,BEXAR,78205,(210) 297-1020,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baptisthealthsystem.com,PROPRIETARY,5722.0,0.10887801468018175,450058.0,623.0,151.0,173.0,3.0,0.0,6,0.6532680880810905
1986049,48029,29.55246452,-98.34826131,NORTHEAST METHODIST HOSPITAL,12412 JUDSON RD,LIVE OAK,TX,BEXAR,78233,(210) 757-7000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://sahealth.com/locations/northeast-methodist-hospital/,PROPRIETARY,5722.0,0.03128276826284516,,179.0,,173.0,3.0,0.0,6,0.18769660957707096
1986049,48029,29.34478851,-98.43848672,MISSION TRAIL BAPTIST HOSPITAL-ER,3333 RESEARCH PLZ,SAN ANTONIO,TX,BEXAR,78235,(210) 297-3600,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baptisthealthsystem.com/baptist-locations/mission-trail-baptist-hospital,NON-PROFIT,5722.0,0.019224047535826634,,110.0,,173.0,3.0,0.0,6,0.1153442852149598
1986049,48029,29.35410452,-98.4567103,TEXAS CENTER FOR INFECTIOUS DISEASE,2303 SOUTHEAST MILITARY DRIVE,SAN ANTONIO,TX,BEXAR,78223,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.dshs.state.tx.us/tcid/default.shtm,GOVERNMENT - STATE,5722.0,0.01258301293254107,,72.0,,173.0,3.0,0.0,6,0.07549807759524642
1986049,48029,29.58772294,-98.47345927,BAPTIST EMERGENCY HOSPITAL - THOUSAND OAKS,16088 SAN PEDRO,SAN ANTONIO,TX,BEXAR,78232,(210) 402-4092,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baptistemergencyhospital.com/,PROPRIETARY,5722.0,0.0017476406850751485,,10.0,,173.0,3.0,0.0,6,0.01048584411045089
1986049,48029,29.46171808,-98.68991382,BAPTIST EMERGENCY HOSPITAL - WESTOVER HILLS,10811 TOWN CENTER DRIVE,SAN ANTONIO,TX,BEXAR,78232,(210) 572-0911,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baptistemergencyhospital.com/,PROPRIETARY,5722.0,0.0013981125480601187,,8.0,,173.0,3.0,0.0,6,0.008388675288360712
1986049,48029,29.51281257,-98.59013727,CHRISTUS SANTA ROSA - MEDICAL CENTER,2827 BABCOCK ROAD,SAN ANTONIO,TX,BEXAR,78229,(210) 705-6021,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.christussantarosa.org/medicalcenter,NON-PROFIT,5722.0,0.030059419783292556,,172.0,,173.0,3.0,0.0,6,0.18035651869975533
94324,48037,33.42891417,-94.04762712,WADLEY REGIONAL MEDICAL CENTER,1000 PINE STREET,TEXARKANA,TX,BOWIE,75501,(903) 798-8000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.wadleyhealth.com,PROPRIETARY,682.0,0.5425219941348973,450200.0,370.0,26.0,173.0,3.0,0.0,1,0.5425219941348973
94324,48037,33.46417889,-94.0754934,CHRISTUS ST. MICHAEL HEALTH SYSTEM,2600 SAINT MICHAEL DRIVE,TEXARKANA,TX,BOWIE,75504,(903) 614-2219,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.christusstmichael.org,NON-PROFIT,682.0,0.4574780058651026,,312.0,,173.0,3.0,0.0,1,0.4574780058651026
370200,48039,29.1838554,-95.40543329,UTMB ANGLETON-DANBURY MEDICAL CENTER,132 EAST HOSPITAL DRIVE,ANGLETON,TX,BRAZORIA,77515,(979) 848-9131,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,https://www.utmbhealth.com/locations/hospitals-campuses/angleton-danbury-campus/hospital,PROPRIETARY,337.0,0.18991097922848665,,64.0,,173.0,3.0,0.0,2,0.3798219584569733
370200,48039,29.56350045,-95.38867972,MEMORIAL HERMANN PEARLAND HOSPITAL,16100 SOUTH FREEWAY,PEARLAND,TX,BRAZORIA,77584,(713) 413-6580,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://mhmg.memorialhermann.org/,NON-PROFIT,337.0,0.18991097922848665,,64.0,,173.0,3.0,0.0,2,0.3798219584569733
370200,48039,29.57770107,-95.39018235,PEARLAND MEDICAL CENTER,11100 SHADOW CREEK PARKWAY,PEARLAND,TX,BRAZORIA,77584,(713) 770-7100,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://pearlandmc.com/,PROPRIETARY,337.0,0.10089020771513353,670106.0,34.0,8.0,173.0,3.0,0.0,2,0.20178041543026706
370200,48039,29.02950068,-95.45274482,CHI ST LUKES HEALTH - BRAZOSPORT,100 MEDICAL DRIVE,LAKE JACKSON,TX,BRAZORIA,77566,(979) 297-4411,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.brhstx.org,NON-PROFIT,337.0,0.5192878338278932,,175.0,,173.0,3.0,0.0,2,1.0385756676557865
226758,48041,30.582318400000002,-96.27939535,BAYLOR SCOTT & WHITE MEDICAL CENTER - COLLEGE STATION,700 SCOTT & WHITE DRIVE,COLLEGE STATION,TX,BRAZOS,77845,(979) 207-0100,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.sw.org/location/college-station-medical-center,NON-PROFIT,537.0,0.22160148975791433,,119.0,,173.0,3.0,0.0,1,0.22160148975791433
226758,48041,30.65613701,-96.34597291,ST. JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DRIVE,BRYAN,TX,BRAZOS,77802,(979) 776-3777,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.st-joseph.org,NON-PROFIT,537.0,0.4376163873370577,,235.0,,173.0,3.0,0.0,1,0.4376163873370577
226758,48041,30.65032938,-96.29771227,THE PHYSICIANS CENTRE HOSPITAL,3131 UNIVERSITY DRIVE EAST,BRYAN,TX,BRAZOS,77802,(979) 731-3930,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.thephysicianscentre.com,PROPRIETARY,537.0,0.0297951582867784,,16.0,,173.0,3.0,0.0,1,0.0297951582867784
226758,48041,30.58132381,-96.28999015,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,BRAZOS,77842,(979) 764-5100,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.csmedcenter.com,PROPRIETARY,537.0,0.31098696461824954,450299.0,167.0,12.0,173.0,3.0,0.0,1,0.31098696461824954
1005146,48085,33.11597732,-96.67310105,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,COLLIN,75013,(972) 747-1000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.texashealth.org,NON-PROFIT,1869.0,0.039058319957196365,450840.0,73.0,8.0,173.0,3.0,0.0,7,0.27340823970037453
1005146,48085,33.04407056,-96.83176815,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLANO,6020 WEST PARKER ROAD,PLANO,TX,COLLIN,75093,(972) 403-2700,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.thcds.com/,PROPRIETARY,1869.0,0.009630818619582664,,18.0,,173.0,3.0,0.0,7,0.06741573033707865
1005146,48085,33.10449021,-96.83782532,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,5601 WARREN PARKWAY,FRISCO,TX,COLLIN,75034,(214) 407-5000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/Frisco/Pages/Default.aspx,PROPRIETARY,1869.0,0.03638309256286784,,68.0,,173.0,3.0,0.0,7,0.25468164794007486
1005146,48085,33.17652529,-96.7222958,METHODIST MCKINNEY HOSPITAL,8000 WEST ELDORADO PARKWAY,MCKINNEY,TX,COLLIN,75070,(972) 569-2700,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.methodistmckinneyhospital.com,PROPRIETARY,1869.0,0.012306046013911182,670069.0,23.0,,173.0,3.0,0.0,7,0.08614232209737828
1005146,48085,33.04366355,-96.83647095,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 WEST PARKER ROAD,PLANO,TX,COLLIN,75093,(972) 981-8000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.texashealth.org,NON-PROFIT,1869.0,0.1958266452648475,450771.0,366.0,26.0,173.0,3.0,0.0,7,1.3707865168539324
1005146,48085,33.22097161,-96.68260102,BAYLOR SCOTT & WHITE MEDICAL CENTER - MCKINNEY,5252 WEST UNIVERSITY DRIVE,MCKINNEY,TX,COLLIN,75071,(469) 764-2200,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/McKinney/Pages/Default.aspx,NON-PROFIT,1869.0,0.07651150347779562,,143.0,,173.0,3.0,0.0,7,0.5355805243445693
1005146,48085,32.99919628,-96.75579418,EMINENT MEDICAL CENTER,1351 W PRESIDENT BUSH HWY,RICHARDSON,TX,COLLIN,75080,(817) 800-8353,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://eminentmedicalcenter.com/,PROPRIETARY,1869.0,0.002675227394328518,,5.0,,173.0,3.0,0.0,7,0.018726591760299626
1005146,48085,33.00140185,-96.77180156,STAR MEDICAL CENTER,4100 MAPLESHADE LANE,PLANO,TX,COLLIN,75075,(972) 265-1050,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://starmedicalcenter.com/,PROPRIETARY,1869.0,0.003745318352059925,,7.0,,173.0,3.0,0.0,7,0.026217228464419477
1005146,48085,33.11427398,-96.77091466,BAYLOR SCOTT & WHITE MEDICAL CENTER - CENTENNIAL,12505 LEBANON ROAD,FRISCO,TX,COLLIN,75035,(972) 963-3333,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,https://www.baylorhealth.com/PhysiciansLocations/centennial/Pages/Default.aspx,PROPRIETARY,1869.0,0.06313536650615302,,118.0,,173.0,3.0,0.0,7,0.44194756554307113
1005146,48085,33.0132922,-96.79036603,BAYLOR SCOTT & WHITE MEDICAL CENTER - PLANO,4700 ALLIANCE BOULEVARD,PLANO,TX,COLLIN,75093,(469) 814-3176,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/Plano/Pages/Default.aspx,NON-PROFIT,1869.0,0.08560727661851257,,160.0,,173.0,3.0,0.0,7,0.599250936329588
1005146,48085,33.1510055,-96.83898502,MEDICAL CITY FRISCO,5500 FRISCO SQUARE BOULEVARD,FRISCO,TX,COLLIN,75034,(214) 618-0500,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://medicalcityfrisco.com/,PROPRIETARY,1869.0,0.028892455858747994,,54.0,,173.0,3.0,0.0,7,0.20224719101123595
1005146,48085,32.99608156,-96.66649032,METHODIST RICHARDSON MEDICAL CENTER,2831 E PRESIDENT GEORGE BUSH HWY,RICHARDSON,TX,COLLIN,75082,(469) 204-2000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.methodisthealthsystem.org/Richardson,NON-PROFIT,1869.0,0.09844836811128946,450537.0,184.0,25.0,173.0,3.0,0.0,7,0.6891385767790262
1005146,48085,33.020893,-96.7660152,MEDICAL CENTER OF PLANO,3901 WEST 15TH STREET,PLANO,TX,COLLIN,75075,(972) 519-1105,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.medicalcenterplano.com,PROPRIETARY,1869.0,0.2637774210807919,450651.0,493.0,,173.0,3.0,0.0,7,1.8464419475655431
1005146,48085,33.15972664,-96.63669338,MEDICAL CITY MCKINNEY,4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,COLLIN,75069,(972) 547-8001,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.medicalcenterofmckinney.com,PROPRIETARY,1869.0,0.08400214018191546,,157.0,,173.0,3.0,0.0,7,0.5880149812734082
2637772,48113,32.98467285,-96.82934071,METHODIST HOSPITAL FOR SURGERY,17101 N. DALLAS PARKWAY,ADDISON,TX,DALLAS,75001,(469) 248-3900,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.methodisthospitalforsurgery.com/,PROPRIETARY,6646.0,0.004814926271441469,670073.0,32.0,4.0,173.0,3.0,0.0,20,0.09629852542882938
